datetime,tweet
26/3/2022 19:21,b'\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90Amber Alert!\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\nJust recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/sYBYSiP6Xw'
26/3/2022 19:21,b'@stopmrdomino Fingers crossed. Apparently the mom is involved too? https://t.co/7tHK3mDb0C'
26/3/2022 19:21,b'RCMP in Fort St. John activate Amber Alert for two missing children | CBC News https://t.co/p5G1MWsoG8'
26/3/2022 19:21,"b""@bitchhourss simon i'm shakign so bad the amber alert just camr through"""
26/3/2022 19:20,b'Huh. I hot an actual amber alert and not a loud screaming THIS IS JUST A TEST YOU CAN IGNORE THIS'
26/3/2022 19:20,b'@GlobalBC Any explanation why children traveling with thier mother and father warrant an Amber Alert?'
26/3/2022 19:20,b'Anyone else jump out of their seat due to that amber alert?\n#britishcolumbia'
26/3/2022 19:20,b'Who else thought that Amber alert was incoming nukes?'
26/3/2022 19:20,b'BC AMBER alert https://t.co/XQvxhB4Bpe'
26/3/2022 19:20,"b'Shared: Amber Alert Alert - 8919 91st area of Fort St John, BC https://t.co/4cC2ylXUGt https://t.co/yqG1SJomNt'"
26/3/2022 19:20,b'holy fuck i just got an amber alert and i almost had a heart attack'
26/3/2022 19:20,b'Amber alert issued https://t.co/Y6rZKk01oZ'
26/3/2022 19:20,b'AMBER ALERT ISSUED https://t.co/sSdhffDz3H'
26/3/2022 19:20,"b'@Shuswapscanner first amber alert i\xe2\x80\x99ve ever gotten in canada, used to travel to california often though and would g\xe2\x80\xa6 https://t.co/DFemjPiVvw'"
26/3/2022 19:20,b'An amber alert woke me up from a dream I was solving a solution to goddammit'
26/3/2022 19:20,b'Wtf that Amber alert almost made me drove off the damn highway! Scared the shit outta me!'
26/3/2022 19:20,b'@Ironik0422 AAAAAAAAAAA Look A amber alert https://t.co/2On4V4aek3'
26/3/2022 19:20,b'Amber Alert issued for two children in northern British Columbia |  olive-green 2004 Jeep Grand Cherokee with B.C.\xe2\x80\xa6 https://t.co/vOjB16uhbk'
26/3/2022 19:20,b'*AMBER ALERT* British Columbia\nFrom @BCRCMP Fort St John.\nVehicle description and photo below. https://t.co/rwlSyOhaQ6'
26/3/2022 19:20,b'Fort St. John #RCMP issue emergency Amber alert #bcpoli #vanpoli #cdnpoli https://t.co/jIpX6pekNT'
26/3/2022 19:20,b'JUST got a Amber Alert on my cell- anyone else ?!'
26/3/2022 19:20,b'God zamn that amber alert scared me https://t.co/Mwnhq8pFbj'
26/3/2022 19:20,b'AMBER ALERT\xe2\x9a\xa0\xef\xb8\x8f\xf0\x9f\x9a\xa8\n\nNail this motherfcker. https://t.co/FheQsPCxWA'
26/3/2022 19:20,b'#Amber #Alert. Just received this loud beeper noisy on my cell phone. It gave me a description of a 10 month old ch\xe2\x80\xa6 https://t.co/bmRC8b3zP0'
26/3/2022 19:19,"b""Just got an Amber Alert for BC Canada, if anyone is from here and hasn't gotten the alert, or lives in Alberta, kee\xe2\x80\xa6 https://t.co/dBd0yGD53y"""
26/3/2022 19:19,b'AMBER ALERT: AMBER ALERT ISSUED FOR TWO CHILDREN ALLEGEDLY ABDUCTED IN NORTHERN B.C. - CTV https://t.co/Vp12aqw4L0 https://t.co/6Tfka6KBzo'
26/3/2022 19:19,b'uh oh amber alert\nscared the shit out of me'
26/3/2022 19:19,b'B.C. amber alert activated for Fort St. John\xc2\xa0abduction https://t.co/T3jckF4WSt'
26/3/2022 19:19,b'Guess everyone got the Amber Alert. I now need to take a moment at check my underwear.....'
26/3/2022 19:19,"b'Good move to the RCMP for activating the EAS on an Amber Alert. Jason Dalrymple of Fort St John, BC is after you. T\xe2\x80\xa6 https://t.co/F93GG3WULC'"
26/3/2022 19:19,b'The amber alert sound gives me anxiety but maybe that\xe2\x80\x99s it\xe2\x80\x99s intended effect'
26/3/2022 19:19,b'Amber Alert issued for two children in northern British Columbia\n#123INFO\nhttps://t.co/2TPFVgcg6D'
26/3/2022 19:19,b'that amber alert crushed my heart \xf0\x9f\x98\xad'
26/3/2022 19:19,b'Sharing an emergency amber alert in the Fort St John area that just came through to my phone. 2 children - 4 yr old\xe2\x80\xa6 https://t.co/YNcevmXYV0'
26/3/2022 19:19,"b'My first Amber Alert! Good lord, hard to miss that racket. Good to know, in case it happens in the dead of night. F\xe2\x80\xa6 https://t.co/pKYQCp3sh4'"
26/3/2022 19:19,b'BC peeps. If you didn\xe2\x80\x99t get this already take a look please. Amber Alert https://t.co/a1Wxspr0QN'
26/3/2022 19:19,b'\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90Amber Alert!\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\nJust recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/GVF80li4RI'
26/3/2022 19:19,b'Just got the national amber alert on my phone... Definitely woke me up from my lazy Saturday \xf0\x9f\x98\xb3 they are not quiet...'
26/3/2022 19:19,b'Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/fWYhtHZ5iV'
26/3/2022 19:18,"b'Holy Mary Mother of God, just got an Amber alert on all of our household devices &amp; TV at the same time. Praying for\xe2\x80\xa6 https://t.co/ekC2urHCe5'"
26/3/2022 19:18,b'anyone else get that amber alert omg \xf0\x9f\x98\x94'
26/3/2022 19:18,b'i just got a amber alert message \xf0\x9f\xa7\x8d\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
26/3/2022 19:18,b'RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/9djtfO50Va via @DeltaOptimist'
26/3/2022 19:18,b'\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90Amber Alert!\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\nJust recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/PhDUayxBhQ'
26/3/2022 19:18,b'RCMP in Fort St. John activate Amber Alert for two missing children | CBC News https://t.co/uc1bccYIDB'
26/3/2022 19:18,b'Bruh I just got an amber alert on my phone and I nearly fell off of my bed'
26/3/2022 19:18,b'Amber Alert issued for two children in northern British Columbia https://t.co/g85t1thTib'
26/3/2022 19:18,b'Amber Alert just about did me in. Heart went from 79 beats per minute to 169. Sending it twice is a bit over the top!'
26/3/2022 19:18,b'AMBER ALERT: AMBER ALERT ISSUED FOR TWO CHILDREN ALLEGEDLY ABDUCTED IN NORTHERN B.C. - CTV https://t.co/lYTWiXidbI'
26/3/2022 19:18,"b""An amber alert just went out to phones in #Kamloops, and elsewhere in BC I'm presuming. Details below. @RadioNLNews\xe2\x80\xa6 https://t.co/TU3lZbulFa"""
26/3/2022 19:18,b'Anytime an Amber Alert pops up I feel sick. I hold my daughter a little tighter. There\xe2\x80\x99s nothing in this world I am more deathly afraid of.'
26/3/2022 19:18,b'i just got an amber alert \xf0\x9f\x98\xad\xf0\x9f\x98\xad'
26/3/2022 19:18,b'Amber Alert for BC. 2 kids taken from Fort St John. Possibly in an olive-green 2004 Jeep Grand Cherokee with B.C. l\xe2\x80\xa6 https://t.co/cu0EnV5Can'
26/3/2022 19:18,b'I need to be peeled off of the ceiling. I was reading about theoretical NATO/Russia nuclear conflicts when my phone\xe2\x80\xa6 https://t.co/XHjkseHmID'
26/3/2022 19:18,"b'Whoa. Never seen an Amber Alert actually come up on my device before. Two missing kids, one is four years old (boy)\xe2\x80\xa6 https://t.co/bThGxaGCZw'"
26/3/2022 19:18,"b""I just got my first BC emergency alert ever.\n\nIt was an amber alert for two abducted children.\n\nMaybe we'll finally\xe2\x80\xa6 https://t.co/vv1VriMQhP"""
26/3/2022 19:18,"b""1st Amber Alert in BC in years so serious phones and tv's interrupted. 2004 Green Jeep Grand Cherokee. 2 kids 4 and\xe2\x80\xa6 https://t.co/aeS67TrOJr"""
26/3/2022 19:18,"b'AMBER ALERT out of Fort St. John.\n\nTwo kids, 4 year old male\n10 month old female'"
26/3/2022 19:18,"b'AMBER ALERT. BC and Alberta folks. We don\xe2\x80\x99t get a lot of these, and this just went on TV as well so please retweet\xe2\x80\xa6 https://t.co/pVwWL5xyj4'"
26/3/2022 19:18,b'Not the amber alert sounding like a toy truck alarm omg'
26/3/2022 19:18,b'*checks Twitter to see people saying the amber alert scared them*'
26/3/2022 19:18,b'oh shit there is an amber alert'
26/3/2022 19:18,b'Amber Alert.  Please share and post. #AMBERAlert in Fort St. John B.C.  #britishcolumbia https://t.co/6I6bJG5HlN'
26/3/2022 19:18,"b'Amber alert, suspect name is Jason Dalrymaple, olive Jeep Grand Cheroke BC plate HT184A. Suspected abduction of mal\xe2\x80\xa6 https://t.co/VO1mX4e0Rw'"
26/3/2022 19:17,b'First time i have heard a legit  Amber Alert in BC . https://t.co/JyERP12iRW'
26/3/2022 19:17,b'\xf0\x9f\x86\x98 AMBER ALERT PLEASE SHARE \xf0\x9f\x86\x98 AMBER ALERT https://t.co/Ul4A2G5GUU'
26/3/2022 19:17,b'I fully jumped out of my skin at that Amber Alert. I now have no skin. I hope those kids get home safe.'
26/3/2022 19:17,b'Amber alert at work'
26/3/2022 19:17,b'\xf0\x9f\x9a\xa8Amber Alert \xf0\x9f\x9a\xa8 \nA 4 year old and a 10 month old  have been abducted from Fort St John https://t.co/UFxnAIrpo1'
26/3/2022 19:17,b'Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/cCA3FiFoGZ'
26/3/2022 19:17,b'just got an amber alert\n\nscared the shit outta me'
26/3/2022 19:17,b'Ive actually never been so relieved that it was just an amber alert that just went off on my phone. Given current w\xe2\x80\xa6 https://t.co/FUKxX0E8Wz'
26/3/2022 19:17,b'that amber alert woke me up from my nap'
26/3/2022 19:17,"b""Just received a @rcmpgrcpolice #AmberAlert \nNot sure what it's about, tried to screen capture so I could share, but\xe2\x80\xa6 https://t.co/nKkjWpGiCs"""
26/3/2022 19:17,b'Got an amber alert on my phone its so scary \xf0\x9f\x98\x9f'
26/3/2022 19:17,b'not this AMBER ALERT SAYINg do not approach\xe2\x80\xa6 this man would be getting stomped if i saw him so he better stay far away'
26/3/2022 19:17,b'RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/rzb0wCSkZV'
26/3/2022 19:17,"b""@EmergencyInfoBC WTF is going on? My phone starts going off and I'm thinking has nuclear war started but here in Va\xe2\x80\xa6 https://t.co/rwQQSQm32q"""
26/3/2022 19:17,b'\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90Amber Alert!\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\nJust recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/IcaiG22NQ7'
26/3/2022 19:17,b'Looks like everyone got the amber alert. That freaked me out. Hope the kids are found safe!\n#amberalert'
26/3/2022 19:17,b'Well I just received my first Amber Alert https://t.co/N8ATs0CWcN'
26/3/2022 19:17,b'Just received an amber alert for 2 abducted children from Fort st John. #AMBERAlert https://t.co/JIiuUTPaXh'
26/3/2022 19:17,"b""ShIT myself.  Watching @Jacksepticeye scary videos and my phone went off with an Amber Alert warning.  It's 12pm th\xe2\x80\xa6 https://t.co/vofLCDZBLN"""
26/3/2022 19:17,b'Well.. Thats a first. Got the Amber alert on my phone. Hope those kids are found safe :('
26/3/2022 19:17,b'Just got an amber alert for the first time here Omg so fucked'
26/3/2022 19:17,b'The amber alert alarm sound scared me.'
26/3/2022 19:17,"b""How did I just get an Amber Alert for a case across the entire country? I'm not the Avengers?"""
26/3/2022 19:17,b'Got an amber alert and it also went to the tv: never had that happen before. I hope they find that kid and baby :('
26/3/2022 19:17,"b'\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6 singing along with Dave Grohl sweeping the floor, amber alert alarm goes off, kung fu mode https://t.co/zAiMapnXY9'"
26/3/2022 19:17,b'Just got my very first Amber Alert on my phone\xe2\x80\xa6Sharing! https://t.co/wbq8zkAs7N'
26/3/2022 19:17,b'Another massive high five to @BCRCMP for using EAS. This time for an Amber Alert. See my previous tweet for details.'
26/3/2022 19:17,b'Shit just got an amber alert.  Rip'
26/3/2022 19:17,b'\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90Amber Alert!\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\nJust recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/NhVCBsW6pt'
26/3/2022 19:17,b'Police in northern B.C. have issued an Amber Alert for two children believed to have been abducted in Fort St. John. https://t.co/pdlm4hvG8q'
26/3/2022 19:17,b'I\xe2\x80\x99ve never received an amber alert on my phone before. I hope these children are found safe. https://t.co/UFX1SadoZs'
26/3/2022 19:17,"b'I just heard an amber alert notification on the radio, followed by the song ""I would do anything for love"" and that\xe2\x80\xa6 https://t.co/NgHjYuAdpl'"
26/3/2022 19:17,b'nothing like an Amber Alert to get the blood flowing'
26/3/2022 19:17,b'idc what time of day it is the amber alert alarm will always scare the absolute shit out of me'
26/3/2022 19:16,b'BREAKING - Amber Alert issued by Fort St John RCMP following a suspected child abduction. Suspect described below b\xe2\x80\xa6 https://t.co/VtI5iZ7ug7'
26/3/2022 19:16,"b""Praying for those kids on the amber alert that's so scary"""
26/3/2022 19:16,"b'When you spend too much time thinking about disaster &amp; war scenario, then get an amber alert on the phone at your e\xe2\x80\xa6 https://t.co/nukWkSnGGH'"
26/3/2022 19:16,b'Omg that sudden amber alert pop up on my phone with a loud alarm sound scared me'
26/3/2022 19:16,b'I was just watching a video describing a potential for WW3 breaking out and how the Russians are vastly more prepar\xe2\x80\xa6 https://t.co/X166PIpkC5'
26/3/2022 19:16,b'I just got an amber alert on my relatively new iPhone. Scared the crap out of me!'
26/3/2022 19:16,"b'Just got this Amber Alert on my cell in BC, CANADA. Passing it along as it could save two lives. Please keep your e\xe2\x80\xa6 https://t.co/6vLUyOenuN'"
26/3/2022 19:16,"b""Amber alert for Fort St. John... But realistically shouldn't they do it for Alberta instead?"""
26/3/2022 19:16,b'just got jump scared by an amber alert \xf0\x9f\x98\xad scared the shit outta me 4 a sec'
26/3/2022 19:16,b'It was an amber alert: https://t.co/GdPVRhxNcb\n\nI heard the alert tone on my phone and my first thought was nukes.\xe2\x80\xa6 https://t.co/b2ZJk8u2nP'
26/3/2022 19:16,b'The sudden Amber alert alarm scared me \xe2\x80\xa6 hopefully the kid is found safe \xf0\x9f\x98\x94'
26/3/2022 19:16,b'Bro what the fuck. An amber alert for a missing child just went off for my phone it was loud as shit. Ngl I thought\xe2\x80\xa6 https://t.co/wXQueRRTxr'
26/3/2022 19:16,b'The amber alert system on TV and mobile sure works! Caught my attention!'
26/3/2022 19:16,b'That BC Amber Alert had me thinkin something was coming our way. Hope they find the kid anyway!'
26/3/2022 19:16,b'@Adam_Stirling @Stephen_Andrew @CharlesBodi just received this AMBER ALERT https://t.co/R9P8fqX9wd'
26/3/2022 19:16,b'Just got an amber alert and you\xe2\x80\x99d think the abducted kids were in my living room the way my phone screamed at me'
26/3/2022 19:16,b'Well that stopped my heart.    Just received an Amber Alert about a missing child in the north of BC.    The alarm\xe2\x80\xa6 https://t.co/y4EYHYLJsX'
26/3/2022 19:16,"b'\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8AMBER Alert declared by Ft. St. John RCMP. \n\nAnd it\xe2\x80\x99s history! First B.C.-wide use of Alert Ready under @bcndp,\xe2\x80\xa6 https://t.co/whbCu4lmWk'"
26/3/2022 19:16,b'That amber alert just made me sad I hope they find the kiddos'
26/3/2022 19:16,"b'My phone and my telus box just pushed the Amber Alert. Stay safe kids, we will keep an eye open.'"
26/3/2022 19:16,"b""that's a first - cell phone and TV for a province wide Amber Alert...\n\n#BCpoli"""
26/3/2022 19:16,b'Getting an Amber Alert on my phone  breaks my heart\xe2\x80\xa6 They\xe2\x80\x99re coming for you Liam.   \xe2\x9d\xa4\xef\xb8\x8f https://t.co/nQi0ms07Lr'
26/3/2022 19:16,b'Just got an amber alert for 800kms away from me... my eyesight isnt that good... scared the shit out of me as i was nodding off'
26/3/2022 19:16,b'Amber Alert issued for two children in northern British Columbia https://t.co/uwjBuoILhQ'
26/3/2022 19:16,"b'when an amber alert/emergency system test pops off i feel my heart truly rise like few other times, waiting for the shaking'"
26/3/2022 19:16,b'just got an emergency alert and shit myself\n\nhope that those two kids are alright though and that they get home saf\xe2\x80\xa6 https://t.co/j3Wv46jFyC'
26/3/2022 19:16,b'my phone jst had a seizure righr when i picked it up and woke up and i realized it was an amber alert and not the end of the fucking world'
26/3/2022 19:16,b'the amber alert noise has got to be one of the top 5 worse noises in the history of noises'
26/3/2022 19:16,b'@DowntownCharles Ditto for amber alert https://t.co/6gZpoebnnF.John'
26/3/2022 19:16,b'That amber alert scared the fuck out of me'
26/3/2022 19:16,b'That Amber Alert freaked me out with everything going on. Thought it was warning me to take shelter. https://t.co/Lg4VKww6xk'
26/3/2022 19:16,b'I just got an amber alert it scared the shit out of me I wanna cry I thought I got a virus or smth\xf0\x9f\x92\x80\xf0\x9f\x92\x80'
26/3/2022 19:16,b'Amber alert  just went out #fortstjohn #BC #alberta heads up #AB #BC #amberalert https://t.co/AzxhZ7w3B7'
26/3/2022 19:16,"b""Wow I don't think I've ever received an amber alert until now. Hope they're found safe. \xf0\x9f\x99\x8f https://t.co/MDbbr5RP4Y"""
26/3/2022 19:16,b'Got an amber alert and they described the abductor as \xe2\x80\x9cbalding\xe2\x80\x9d \xf0\x9f\x92\x80 that\xe2\x80\x99s tough man'
26/3/2022 19:16,"b""All our phones and the TV going off with an emergency alert is not what my nerves need right now. (It's an Amber Al\xe2\x80\xa6 https://t.co/HR0L2uGuXv"""
26/3/2022 19:16,b'AMBER ALERT: Mounties in British Columbia say an Amber Alert has been activated as they search for a four-year-old\xe2\x80\xa6 https://t.co/2tEYiJF7Ct'
26/3/2022 19:15,b'Why is it when I got the amber alert I legit went to check Twitter first'
26/3/2022 19:15,b'Amber Alert: Fort St John\n\nhttps://t.co/spYxvbGOAU'
26/3/2022 19:15,b'i just got an amber alert for the first time and holy fuck i forgot how scary canadas emergency alarm is'
26/3/2022 19:15,b'Impressed with the Emergency Alert for the Amber Alert out here now. Both on the phone and TV.'
26/3/2022 19:15,b'Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/rS2pR349ca'
26/3/2022 19:15,b'Just got an emergency alert for an amber alert ditto alert on @983cifm https://t.co/2nchzq4pQa'
26/3/2022 19:15,b'hi just got this amber alert please spread if u can https://t.co/gBUpCaf5Vm'
26/3/2022 19:15,b'Amber alert is a more potent alarm clock than my own phone holy crap'
26/3/2022 19:15,b'That Amber Alert scared the s*$% out of me.'
26/3/2022 19:15,b'Just got my first Amber Alert! I hope that they find the children https://t.co/AgghCgI9vi'
26/3/2022 19:15,b'I\xe2\x80\x99ve never gotten an amber alert on my phone. Good lord that scared the fuck out of me.'
26/3/2022 19:15,b'That amber alert notifs scared me. I was playing free fire'
26/3/2022 19:15,b'Amber Alert for Northern BC. Yikes. Before you all freak out that everyone got the alert. Know that if you ever cro\xe2\x80\xa6 https://t.co/3P94JwoCZH'
26/3/2022 19:15,"b""Anyone else just get an Amber Alert? \n\nFirst one I've ever seen on my phone for BC"""
26/3/2022 19:15,b'This is a first. An Amber Alert on my phone just now. https://t.co/B30vuBmNKH'
26/3/2022 19:15,b'omg BC finally used the amber alert system for the first time and I nearly died that was SO LOUD'
26/3/2022 19:15,b'First Amber alert https://t.co/DqDEgOzq3A'
26/3/2022 19:15,"b""Got scared briefly i was being hacked on my phone as it started screaming. First Amber Alert thing I've heard. But.\xe2\x80\xa6 https://t.co/rC2fdGqJA9"""
26/3/2022 19:15,b'Wow\xe2\x80\xa6that was one loud amber alert. \xf0\x9f\x91\x80'
26/3/2022 19:15,b'Holy shit. This amber alert is fucking frightening. 2 kids got abducted. Fort St. John.'
26/3/2022 19:15,b'First time ever got an amber alert'
26/3/2022 19:15,"b'Dear who the fuck ever in BC responsible for mobile alerts:\n\nThank you for the amber alert from Fort St. John, 1000 miles away.'"
26/3/2022 19:15,b'First time getting an Amber Alert on the TV! https://t.co/HsGwdvxyKy'
26/3/2022 19:15,b'AMBER alert - two abducted children in Fort St John. \n\nSee attached picture. https://t.co/uRvzNpuVrd'
26/3/2022 19:15,b'way too hungover for that amber alert right now jesus christ'
26/3/2022 19:15,b'JFC that was the first time an Amber Alert actually worked on my phone and it!!! it not pleasant!!! during a nuclear threat!!!'
26/3/2022 19:15,b'BC police: amber alert. Please be on the look out. \n\nTwitter: UGH WHY AMBER ALERT REEEEEEE'
26/3/2022 19:15,b'Anyone else in BC just got this Amber Alert on their cell? https://t.co/HbHrZXqsLl'
26/3/2022 19:15,"b'An amber alert just appeared on my screen, scared the shit out of me WEEWOOWEEWOO'"
26/3/2022 19:15,"b'Whoa, provincewide amber alert issued via alert ready system.'"
26/3/2022 19:15,b'bruh i was almost about to fall asleep and then got an amber alert'
26/3/2022 19:15,"b""'Amber Alert issued for two children allegedly abducted in northern B.C.\nPolice in northern B.C. have issued an Amb\xe2\x80\xa6 https://t.co/KZRhBoaTbI"""
26/3/2022 19:15,b'I get a bad feeling whenever I see an amber alert.'
26/3/2022 19:15,b'Oh hey Amber Alert coming through my home speakers somehow.'
26/3/2022 19:15,b'Just got an emergency alert on my phone re an amber alert.'
26/3/2022 19:15,b'That Amber alert just stopped my heart. https://t.co/lM6e7lM61u'
26/3/2022 19:15,b'Just got an amber alert oh god-..'
26/3/2022 19:15,b'Anyone else get a Amber Alert?'
26/3/2022 19:15,b'That amber alert scared the shit outta me bro'
26/3/2022 19:14,b'Please share Amber Alert BRITISH COLUMBIA https://t.co/SguWHHDuqm'
26/3/2022 19:14,"b'Omo, y\xe2\x80\x99all got the amber alert?'"
26/3/2022 19:14,b'That amber alert fucked me up'
26/3/2022 19:14,b'Oooh amber alert on my phone! https://t.co/2N12ItbMuX'
26/3/2022 19:14,b'HELLO I JUST GOT AN AMBER ALERT THAT WAS SCARY AS FUCK?'
26/3/2022 19:14,b'Did we all just get slightly freaked out by that amber alert \xf0\x9f\x93\xa2?'
26/3/2022 19:14,b'BC Amber Alert https://t.co/P0E8rNXdlE'
26/3/2022 19:14,b'Just got an amber alert.'
26/3/2022 19:14,b'oh\namber alert'
26/3/2022 19:14,b'I JUST GOT AN AMBER ALERT ON MY PHONE??'
26/3/2022 19:14,b'I just got an amber alert??'
26/3/2022 19:14,b'RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/rytwWVg7w1 https://t.co/eV01KzTD7W'
26/3/2022 19:14,b'Amber Alert issued for two children in northern British Columbia  | https://t.co/arZTx85Eht https://t.co/06dYePekMv'
26/3/2022 19:13,b'Alert Ready: BC AMBER ALERT https://t.co/Iz32mGdK7L'
26/3/2022 19:12,b'Amber alert for BC you can get it on CTV News'
26/3/2022 19:12,b'CP NewsAlert: RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/OFl5AXjwMd https://t.co/a0D6qn1l2c'
26/3/2022 19:12,b'CP NewsAlert: RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/cMTdwDnORc https://t.co/jJVEsY6VBr'
26/3/2022 19:10,b'Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/5DaMMo4Uvp'
26/3/2022 19:04,b'#AMBERAlert \nAmber Alert issued for two children in northern British Columbia | https://t.co/Y4kHAvSYOX https://t.co/M8lmqULF9r'
26/3/2022 19:04,b'Amber Alert issued for two children in northern British Columbia  | https://t.co/x7baMNSAui https://t.co/Hn6h6B7F4s'
26/3/2022 19:04,b'@davesawchuk And an Amber alert was issued. I\xe2\x80\x99ve aged 50 years within the hour.'
26/3/2022 19:04,b'CP NewsAlert: RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/fWqFksPnPt'
26/3/2022 19:04,b'Breaking: Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/WcFEU1Btt2 https://t.co/Zxj7kMvuVI'
26/3/2022 19:03,b'Amber Alert issued for two children in northern British Columbia  | https://t.co/j2oQdtemWe https://t.co/uMHs0UxW7a'
26/3/2022 18:58,"b'#AMBERALERT: RCMP in Fort St. John, B.C., have issued an Amber Alert for two children, possibly travelling with the\xe2\x80\xa6 https://t.co/iWmcL3whJB'"
26/3/2022 18:58,"b'#AMBERALERT: RCMP in Fort St. John, B.C., have issued an Amber Alert for two children, possibly travelling with the\xe2\x80\xa6 https://t.co/wqZxV6AvsT'"
26/3/2022 18:57,"b'#AMBERALERT: RCMP in Fort St. John, B.C., have issued an Amber Alert for two children, possibly travelling with the\xe2\x80\xa6 https://t.co/6UfcGlpjJr'"
26/3/2022 18:57,b'Amber Alert issued for two children in northern British\xc2\xa0Columbia https://t.co/gOGaiL5hsO'
26/3/2022 18:55,b'Police in northern B.C. have activated an amber alert for two children believed to have been abducted in Fort St. J\xe2\x80\xa6 https://t.co/6SjdToGkcT'
26/3/2022 18:33,b'@TBInvestigation @FranklinTNPD Child found safe! Here\xe2\x80\x99s the story about the one month delay: https://t.co/CgiBaPu2aS'
26/3/2022 18:24,b'@MSNBC I like to share a story....When the Trump was in office.....I found myself becoming very anxious...one night\xe2\x80\xa6 https://t.co/ThicatbZKF'
26/3/2022 18:24,"b'NOTE, NOW RIDGE AMBER-ALERT, HIGHWAY EIGHTY (80) KIDDIE HOSTAGE/MURDER CASE, TOO FBI DEMANDS, DHS DEMANDS, STATE DE\xe2\x80\xa6 https://t.co/HPiVSRdPU6'"
26/3/2022 18:00,"b'Baby at center of AMBER Alert found safe in Nashville, father remains at large https://t.co/fYGMeQdDWX'"
26/3/2022 17:43,"b""MORE CONTEXT, TOO TOM RIDGE AND OSCAR PRECIADO, MR. O'TOOLE. WE HAVE AMBER ALERT FELONIES AND HOMICIDES AGAINST THO\xe2\x80\xa6 https://t.co/u2vOcPnXMA"""
26/3/2022 17:32,b'@asapmarcy What\xe2\x80\x99s an amber alert'
26/3/2022 17:31,b'@mfa_russia @MFA_Ukraine @RusembUkraine @Dpol_un @RussiaUN @EmbaMexRus @EmbRusiaMexico @FranceEnRussie @franceonu\xe2\x80\xa6 https://t.co/8UjAS8XJai'
26/3/2022 17:30,b'@mfa_russia @RusembUkraine @RusEmbUSA @RusBotschaft @MFA_Ukraine @StateDept @Dpol_un @RussiaUN @UN @FranceEnRussie\xe2\x80\xa6 https://t.co/KTJmQKbabe'
26/3/2022 17:29,b'@mod_russia @mfa_russia .\nAMBER ALERT !!\n\nHave you seen this little boy?\n(here attending a funellral)\nSergey Shoygu\xe2\x80\xa6 https://t.co/bdkb8VbhPx'
26/3/2022 17:21,b'@mfa_russia @StateDept @RussiaUN @RusEmbUSA @USEmbRu @RusCons_TX @Dpol_un @RusConsulateDC .\nAMBER ALERT !!\n\nHave yo\xe2\x80\xa6 https://t.co/fogE5A9zHP'
26/3/2022 17:06,b'@lporiginalg How to get amber alert high score https://t.co/h0RPz4POy9'
26/3/2022 17:01,"b""@MarkGerretsen Amber Alert:. Has anyone seen Michelle Ferreri's 6 kids?"""
26/3/2022 16:57,b'@duty2warn Where\xe2\x80\x99s Merrick Garland???   We need to put an Amber Alert on this grown ass man. Because he has been mi\xe2\x80\xa6 https://t.co/W3BcCHgQfr'
26/3/2022 16:50,"b""@DebHermit @CaliDensie @TBInvestigation @FranklinTNPD That's the point. Why did the local police wait a whole month\xe2\x80\xa6 https://t.co/OTQgRJQmRy"""
26/3/2022 16:30,b'@dramatic_one Amber Alert one-blind peak method at most'
